auc_a,auc_b,diff,family_a,family_b,p_holm,p_value,score,seed,z
0.8560348651627988,0.8070500114448237,0.04898485371797512,DoS_GoldenEye,Web_Attack,0.0,0.0,mse,42,27.07055144329967
0.8560348651627988,0.9324880260781055,-0.07645316091530674,DoS_GoldenEye,Infiltration,7.422091385933527e-08,1.4844182771867054e-08,mse,42,-5.663354750205096
0.8972758007387448,0.8089972577347764,0.08827854300396842,DoS_slowloris,FTP_Patator,0.0,0.0,mse,42,56.8546693576976
0.8972758007387448,0.7986639324137655,0.09861186832497926,DoS_slowloris,SSH_Patator,0.0,0.0,mse,42,63.147802282701626
0.8972758007387448,0.9349925403689076,-0.037716739630162754,DoS_slowloris,DoS_Slowhttptest,0.0,0.0,mse,42,-14.068389069193389
0.8972758007387448,0.6293844550806257,0.2678913456581191,DoS_slowloris,Bot,0.0,0.0,mse,42,71.99238777297482
0.8972758007387448,0.8070500114448237,0.09022578929392111,DoS_slowloris,Web_Attack,0.0,0.0,mse,42,39.77233260890195
0.8972758007387448,0.9324880260781055,-0.03521222533936075,DoS_slowloris,Infiltration,0.02824712195306245,0.009415707317687483,mse,42,-2.596579647948671
0.8089972577347764,0.7986639324137655,0.010333325321010833,FTP_Patator,SSH_Patator,0.0,0.0,mse,42,46.228326377763494
0.8089972577347764,0.9349925403689076,-0.12599528263413118,FTP_Patator,DoS_Slowhttptest,0.0,0.0,mse,42,-54.76239614478979
0.8089972577347764,0.6293844550806257,0.1796128026541507,FTP_Patator,Bot,0.0,0.0,mse,42,52.52559819183193
0.8089972577347764,0.8070500114448237,0.0019472462899526866,FTP_Patator,Web_Attack,0.4896191263646732,0.2448095631823366,mse,42,1.1630491459324148
0.8089972577347764,0.9324880260781055,-0.12349076834332917,FTP_Patator,Infiltration,0.0,0.0,mse,42,-9.154187230954221
0.7986639324137655,0.9349925403689076,-0.136328607955142,SSH_Patator,DoS_Slowhttptest,0.0,0.0,mse,42,-59.11295695328289
0.7986639324137655,0.6293844550806257,0.16927947733313986,SSH_Patator,Bot,0.0,0.0,mse,42,49.531741749147116
0.7986639324137655,0.8070500114448237,-0.008386079031058147,SSH_Patator,Web_Attack,2.2635446681462668e-06,5.658861670365667e-07,mse,42,-5.002510098662961
0.7986639324137655,0.9324880260781055,-0.13382409366434,SSH_Patator,Infiltration,0.0,0.0,mse,42,-9.919308151421692
0.9349925403689076,0.6293844550806257,0.30560808528828187,DoS_Slowhttptest,Bot,0.0,0.0,mse,42,74.82800803176939
0.9349925403689076,0.8070500114448237,0.12794252892408386,DoS_Slowhttptest,Web_Attack,0.0,0.0,mse,42,45.16038235343618
0.9349925403689076,0.9324880260781055,0.002504514290802007,DoS_Slowhttptest,Infiltration,0.8545468795507012,0.8545468795507012,mse,42,0.1833200803292324
0.6293844550806257,0.8070500114448237,-0.177665556364198,Bot,Web_Attack,0.0,0.0,mse,42,-46.789997664212834
0.6293844550806257,0.9324880260781055,-0.30310357099747987,Bot,Infiltration,0.0,0.0,mse,42,-21.79450655782147
0.8070500114448237,0.9324880260781055,-0.12543801463328186,Web_Attack,Infiltration,0.0,0.0,mse,42,-9.229445981129622
0.7636206599971321,0.8487502579319426,-0.08512959793481045,PortScan,DoS_Hulk,0.0,0.0,latent_maha,42,-205.82347563929844
0.7636206599971321,0.9715528365784034,-0.20793217658127128,PortScan,DDoS,0.0,0.0,latent_maha,42,-278.75106140671363
0.7636206599971321,0.8920055040726143,-0.12838484407548212,PortScan,DoS_GoldenEye,0.0,0.0,latent_maha,42,-98.04361254063566
0.7636206599971321,0.9198865128564798,-0.1562658528593477,PortScan,DoS_slowloris,0.0,0.0,latent_maha,42,-69.76935140611268
0.7636206599971321,0.5467134104550141,0.21690724954211804,PortScan,FTP_Patator,0.0,0.0,latent_maha,42,273.732201321325
0.7636206599971321,0.40953971732432826,0.3540809426728039,PortScan,SSH_Patator,0.0,0.0,latent_maha,42,341.46029147496654
0.7636206599971321,0.9079462349693561,-0.14432557497222398,PortScan,DoS_Slowhttptest,0.0,0.0,latent_maha,42,-78.90405444336754
0.7636206599971321,0.533058457925554,0.23056220207157818,PortScan,Bot,0.0,0.0,latent_maha,42,49.24907620209742
0.7636206599971321,0.836566137847344,-0.07294547785021188,PortScan,Web_Attack,6.032710331282942e-09,5.027258609402452e-10,latent_maha,42,-6.218251359547517
0.7636206599971321,0.9151391660397246,-0.15151850604259243,PortScan,Infiltration,0.0,0.0,latent_maha,42,-10.028402367814076
0.8487502579319426,0.9715528365784034,-0.12280257864646082,DoS_Hulk,DDoS,0.0,0.0,latent_maha,42,-237.7856648423123
0.8487502579319426,0.8920055040726143,-0.043255246140671666,DoS_Hulk,DoS_GoldenEye,0.0,0.0,latent_maha,42,-34.94454074465198
0.8487502579319426,0.9198865128564798,-0.07113625492453723,DoS_Hulk,DoS_slowloris,0.0,0.0,latent_maha,42,-32.387393236400314
0.8487502579319426,0.5467134104550141,0.3020368474769285,DoS_Hulk,FTP_Patator,0.0,0.0,latent_maha,42,358.4221587352806
0.8487502579319426,0.40953971732432826,0.43921054060761433,DoS_Hulk,SSH_Patator,0.0,0.0,latent_maha,42,425.9469414387422
0.8487502579319426,0.9079462349693561,-0.05919597703741353,DoS_Hulk,DoS_Slowhttptest,0.0,0.0,latent_maha,42,-33.50439582607476
0.8487502579319426,0.533058457925554,0.31569180000638863,DoS_Hulk,Bot,0.0,0.0,latent_maha,42,67.38782229239061
0.8487502579319426,0.836566137847344,0.012184120084598571,DoS_Hulk,Web_Attack,0.896290773539365,0.29876359117978835,latent_maha,42,1.0390884734351222
0.8487502579319426,0.9151391660397246,-0.06638890810778197,DoS_Hulk,Infiltration,9.923414496326721e-05,1.102601610702969e-05,latent_maha,42,-4.396007430384564
0.9715528365784034,0.8920055040726143,0.07954733250578916,DDoS,DoS_GoldenEye,0.0,0.0,latent_maha,42,64.38664999007544
0.9715528365784034,0.9198865128564798,0.05166632372192359,DDoS,DoS_slowloris,0.0,0.0,latent_maha,42,23.87125356737405
0.9715528365784034,0.5467134104550141,0.4248394261233893,DDoS,FTP_Patator,0.0,0.0,latent_maha,42,441.52310409577916
0.9715528365784034,0.40953971732432826,0.5620131192540752,DDoS,SSH_Patator,0.0,0.0,latent_maha,42,525.636442590796
0.9715528365784034,0.9079462349693561,0.0636066016090473,DDoS,DoS_Slowhttptest,0.0,0.0,latent_maha,42,35.950041479237534
0.9715528365784034,0.533058457925554,0.43849437865284946,DDoS,Bot,0.0,0.0,latent_maha,42,93.29831521295131
0.9715528365784034,0.836566137847344,0.1349866987310594,DDoS,Web_Attack,0.0,0.0,latent_maha,42,11.511071856224845
0.9715528365784034,0.9151391660397246,0.05641367053867885,DDoS,Infiltration,0.0011228310841864264,0.00018713851403107107,latent_maha,42,3.7357742307069675
0.8920055040726143,0.9198865128564798,-0.02788100878386557,DoS_GoldenEye,DoS_slowloris,0.0,0.0,latent_maha,42,-11.260047911626966
0.8920055040726143,0.5467134104550141,0.34529209361760016,DoS_GoldenEye,FTP_Patator,0.0,0.0,latent_maha,42,236.4928500441211
0.8920055040726143,0.40953971732432826,0.482465786748286,DoS_GoldenEye,SSH_Patator,0.0,0.0,latent_maha,42,309.1944808928812
0.8920055040726143,0.9079462349693561,-0.01594073089674186,DoS_GoldenEye,DoS_Slowhttptest,7.367439991412539e-13,5.262457136723242e-14,latent_maha,42,-7.525251385413769
0.8920055040726143,0.533058457925554,0.3589470461470603,DoS_GoldenEye,Bot,0.0,0.0,latent_maha,42,74.29544207339131
0.8920055040726143,0.836566137847344,0.05543936622527024,DoS_GoldenEye,Web_Attack,2.5426021958985245e-05,2.5426021958985245e-06,latent_maha,42,4.704683394159984
0.8920055040726143,0.9151391660397246,-0.02313366196711031,DoS_GoldenEye,Infiltration,0.5067379506833278,0.12668448767083196,latent_maha,42,-1.5273078126685213
0.9198865128564798,0.5467134104550141,0.37317310240146573,DoS_slowloris,FTP_Patator,0.0,0.0,latent_maha,42,161.17440013222648
0.9198865128564798,0.40953971732432826,0.5103467955321516,DoS_slowloris,SSH_Patator,0.0,0.0,latent_maha,42,215.41001776627658
0.9198865128564798,0.9079462349693561,0.011940277887123707,DoS_slowloris,DoS_Slowhttptest,0.00014216407734934933,1.7770509668668666e-05,latent_maha,42,4.291206334937646
0.9198865128564798,0.533058457925554,0.38682805493092587,DoS_slowloris,Bot,0.0,0.0,latent_maha,42,75.0855871345428
0.9198865128564798,0.836566137847344,0.0833203750091358,DoS_slowloris,Web_Attack,3.579359031391505e-11,2.7533531010703882e-12,latent_maha,42,6.989775845243449
0.9198865128564798,0.9151391660397246,0.00474734681675526,DoS_slowloris,Infiltration,1.0,0.7556143043461732,latent_maha,42,0.31124509380828236
0.5467134104550141,0.40953971732432826,0.13717369313068584,FTP_Patator,SSH_Patator,0.0,0.0,latent_maha,42,165.06143794174554
0.5467134104550141,0.9079462349693561,-0.361232824514342,FTP_Patator,DoS_Slowhttptest,0.0,0.0,latent_maha,42,-185.16772567867864
0.5467134104550141,0.533058457925554,0.01365495252946014,FTP_Patator,Bot,0.01602691328444039,0.0032053826568880783,latent_maha,42,2.947322933431243
0.5467134104550141,0.836566137847344,-0.2898527273923299,FTP_Patator,Web_Attack,0.0,0.0,latent_maha,42,-24.68116689643739
0.5467134104550141,0.9151391660397246,-0.36842575558471047,FTP_Patator,Infiltration,0.0,0.0,latent_maha,42,-24.361170226805616
0.40953971732432826,0.9079462349693561,-0.49840651764502786,SSH_Patator,DoS_Slowhttptest,0.0,0.0,latent_maha,42,-246.43647957909124
0.40953971732432826,0.533058457925554,-0.1235187406012257,SSH_Patator,Bot,0.0,0.0,latent_maha,42,-26.45718453811437
0.40953971732432826,0.836566137847344,-0.42702642052301576,SSH_Patator,Web_Attack,0.0,0.0,latent_maha,42,-36.318769669428974
0.40953971732432826,0.9151391660397246,-0.5055994487153963,SSH_Patator,Infiltration,0.0,0.0,latent_maha,42,-33.410991813804706
0.9079462349693561,0.533058457925554,0.37488777704380216,DoS_Slowhttptest,Bot,0.0,0.0,latent_maha,42,74.97010597690861
0.9079462349693561,0.836566137847344,0.0713800971220121,DoS_Slowhttptest,Web_Attack,1.889692979872848e-08,1.7179027089753163e-09,latent_maha,42,6.022455814734014
0.9079462349693561,0.9151391660397246,-0.007192931070368447,DoS_Slowhttptest,Infiltration,1.0,0.6360336152294255,latent_maha,42,-0.47325170223891017
0.533058457925554,0.836566137847344,-0.30350767992179006,Bot,Web_Attack,0.0,0.0,latent_maha,42,-24.059555269986614
0.533058457925554,0.9151391660397246,-0.3820807081141706,Bot,Infiltration,0.0,0.0,latent_maha,42,-24.16891175409097
0.836566137847344,0.9151391660397246,-0.07857302819238055,Web_Attack,Infiltration,0.00027644951708238885,3.949278815462698e-05,latent_maha,42,-4.1104271412102
